round,context_music,context_sports,context_tech,action_taken,reward,true_prob_music,true_prob_sports,true_prob_tech,observed_true_prob,optimal_action,phase
1105,0.5559998776644042,0.2715516329011499,0.17244848943444596,1,1,0.1307166005093685,0.6737229329277914,0.19556046656284012,0.6737229329277914,1,sports
1106,0.3648838005258062,0.4278207929067191,0.20729540656747478,0,1,0.1301503864013095,0.6877498692917132,0.18209974430697723,0.1301503864013095,1,sports
1107,0.15027804821438082,0.3052940438968673,0.544427907888752,2,0,0.09063885778843207,0.753466369308814,0.15589477290275391,0.15589477290275391,1,sports
1108,0.24563137248484795,0.37016545712152255,0.38420317039362956,2,0,0.10810176414427254,0.723927307564206,0.1679709282915215,0.1679709282915215,1,sports
1109,0.3218556204701803,0.5236450567855687,0.15449932274425104,0,0,0.13936982779446017,0.679248316688339,0.18138185551720104,0.13936982779446017,1,sports
1110,0.2923355737181197,0.28867093047630665,0.41899349580557366,0,0,0.10282176969349432,0.7279903100814406,0.169187920225065,0.10282176969349432,1,sports
1111,0.49421013503824307,0.23624699891534656,0.26954286604641037,0,0,0.11820082252869804,0.6941291837174666,0.18766999375383547,0.11820082252869804,1,sports
1112,0.47016264584915857,0.23836244198229445,0.29147491216854704,0,0,0.11572806761277386,0.6990230983176792,0.18524883406954704,0.11572806761277386,1,sports
1113,0.2992528517685545,0.4517580346341587,0.24898911359728695,0,0,0.12551970778423666,0.6979624404880358,0.1765178517277275,0.12551970778423666,1,sports
1114,0.5268549079038973,0.00358178739668468,0.469563304699418,2,0,0.09263108933908788,0.7266346314387973,0.18073427922211474,0.18073427922211474,1,sports
1115,0.26860528974935216,0.28745555217754354,0.4439391580731042,0,0,0.10022061926880783,0.7330190494258293,0.16676033130536289,0.10022061926880783,1,sports
1116,0.18395918219762047,0.32127713463677554,0.49476368316560404,0,0,0.0957079694985136,0.7444366331022112,0.1598553973992751,0.0957079694985136,1,sports
1117,0.4210138753260468,0.4640610430269672,0.11492508164698607,2,0,0.14314057288496315,0.6678616648554115,0.18899776225962536,0.18899776225962536,1,sports
1118,0.08458366866749047,0.48874400847168503,0.4266723228608245,0,0,0.10576542259108977,0.736976270862953,0.15725830654595704,0.10576542259108977,1,sports
1119,0.31004022893436445,0.39623726069894116,0.29372251036669433,0,0,0.11889834633299075,0.7056884246249242,0.17541322904208506,0.11889834633299075,1,sports
1120,0.07397331042000853,0.47262707406280013,0.4533996155171913,2,0,0.10261346267530155,0.7417772486713891,0.15560928865330928,0.15560928865330928,1,sports
1121,0.22233178577646603,0.27670259683971676,0.5009656173838172,0,0,0.09433494231236897,0.74396538553581,0.16169967215182088,0.09433494231236897,1,sports
1122,0.43293176991286947,0.18367400147031074,0.3833942286168199,0,0,0.10454104620748562,0.7164481766332627,0.17901077715925162,0.10454104620748562,1,sports
1123,0.6514429032238755,0.3368233998081486,0.011733696967975873,1,1,0.1538414412373523,0.6383195350011474,0.20783902376150037,0.6383195350011474,1,sports
1124,0.3568323778558716,0.5877811435065211,0.05538647863760735,1,1,0.15486208267269014,0.6582288835576708,0.18690903376963902,0.6582288835576708,1,sports
1125,0.5568882777906173,0.15582785724544923,0.2872838649639335,2,0,0.11441125963830982,0.6947112305992021,0.19087750976248802,0.19087750976248802,1,sports
1126,0.4033458781130328,0.10022786269285396,0.49642625919411326,2,0,0.09176348708622202,0.7360737891347756,0.1721627237790023,0.1721627237790023,1,sports
1127,0.4979714146112093,0.08627305522990153,0.41575553015888916,1,1,0.09936079320781475,0.719147806907425,0.1814913998847603,0.719147806907425,1,sports
1128,0.15747318989817807,0.4051866884460768,0.43734012165574526,0,0,0.10306901819404883,0.7361166333316611,0.16081434847429,0.10306901819404883,1,sports
1129,0.267531159468046,0.28816681475064754,0.44430202578130645,0,0,0.10019647109154477,0.7331198141430648,0.1666837147653904,0.10019647109154477,1,sports
1130,0.0624727913793834,0.4895571465013349,0.4479700621192817,0,0,0.10349759331585448,0.741291620522619,0.15521078616152648,0.10349759331585448,1,sports
1131,0.5691769812701514,0.4267446253680129,0.004078393361835748,2,0,0.15759349181289997,0.6399307658828618,0.20247574230423815,0.20247574230423815,1,sports
1132,0.22184630440663683,0.2876111998589287,0.4905424957344345,2,0,0.09554361109499612,0.7423314478256039,0.16212494107940006,0.16212494107940006,1,sports
1133,0.5071117344064573,0.43015072965295753,0.06273753594058523,2,0,0.14938005957831862,0.654232754007787,0.19638718641389427,0.19638718641389427,1,sports
1134,0.28009951348950257,0.5615101148404775,0.15839037167001987,1,0,0.13981257625280127,0.6815022771978028,0.17868514654939582,0.6815022771978028,1,sports
1135,0.022745524831490883,0.6323084076756886,0.34494606749282053,2,1,0.11786329731845775,0.7250769572680489,0.15705974541349338,0.15705974541349338,1,sports
1136,0.7827413550536803,0.13758190896276765,0.07967673598355214,0,0,0.13902813024811908,0.6464594828099247,0.21451238694195615,0.13902813024811908,1,sports
1137,0.48054910937194106,0.42210410581219565,0.09734678481586338,2,0,0.14440152344184976,0.6621492234061267,0.19344925315202352,0.19344925315202352,1,sports
1138,0.1545955059349334,0.4335116515373625,0.411892842527704,0,0,0.10631825054975319,0.7319831109643907,0.161698638485856,0.10631825054975319,1,sports
1139,0.21145773190690997,0.22543570687702597,0.5631065612160642,2,0,0.08762172422678159,0.7540037822878244,0.1583744934853941,0.1583744934853941,1,sports
1140,0.30348986836994407,0.2071201774660653,0.48938995416399067,2,0,0.09426675630088552,0.7389819099585072,0.16675133374060724,0.16675133374060724,1,sports
1141,0.2361957588849593,0.3630888835305924,0.40071535758444843,1,1,0.10617476569074935,0.7270782944875476,0.16674693982170316,0.7270782944875476,1,sports
1142,0.6081461205186824,0.17255380949261442,0.21930006998870316,0,0,0.12262973031336172,0.6803027440922768,0.19706752559436147,0.12262973031336172,1,sports
1143,0.013131602942619666,0.546750905821368,0.44011749123601235,2,1,0.10539440899099894,0.7417138028627845,0.15289178814621637,0.15289178814621637,1,sports
1144,0.30772420922365024,0.09494819785705542,0.5973275929192944,1,0,0.08256077859426202,0.7553520381937867,0.1620871832119512,0.7553520381937867,1,sports
1145,0.5014825327340958,0.46953662073043556,0.02898084653546865,0,0,0.15527006183638545,0.6475898857869561,0.1971400523766584,0.15527006183638545,1,sports
1146,0.3626592669426908,0.5443312819045129,0.09300945115279632,1,1,0.14831140851578278,0.6656406261824358,0.1860479653017813,0.6656406261824358,1,sports
1147,0.25364447961137004,0.4381243181078479,0.308231202280782,2,0,0.11809909701656415,0.7103928244165447,0.17150807856689104,0.17150807856689104,1,sports
1148,0.12132148354211567,0.3809697716037859,0.4977087448540985,2,0,0.09644342636182986,0.7472274403298207,0.1563291333083494,0.1563291333083494,1,sports
1149,0.2249633402104095,0.47532009957973925,0.29971656020985116,0,0,0.11990783474155259,0.7099236407147999,0.1701685245436476,0.11990783474155259,1,sports
1150,0.5666971797252282,0.045788879491059926,0.38751394078371193,2,0,0.10144365705450731,0.7115410697544471,0.18701527319104544,0.18701527319104544,1,sports
1151,0.493171517914077,0.17724542210840138,0.32958305997752163,1,0,0.11017864215712267,0.7047755073741222,0.18504585046875513,0.7047755073741222,1,sports
1152,0.4781695839650797,0.4543825212833975,0.06744789475152291,0,0,0.1494010073623098,0.6562704316964368,0.19432856094125342,0.1494010073623098,1,sports
1153,0.3432287473434382,0.3842803960354307,0.27249085662113115,2,0,0.12114887912984719,0.7006024658984991,0.1782486549716538,0.1782486549716538,1,sports
1154,0.4640305951815894,0.04803313238998622,0.48793627242842436,2,0,0.09167107039203025,0.7322148249343627,0.17611410467360708,0.17611410467360708,1,sports
1155,0.3979809195687051,0.09734953237435427,0.5046695480569406,1,1,0.09094058410540598,0.7375877424136972,0.17147167348089676,0.7375877424136972,1,sports
1156,0.08771001888693213,0.4971431087438991,0.41514687236916875,1,1,0.10717714373615644,0.7349340859069624,0.15788877035688106,0.7349340859069624,1,sports
1157,0.3818961904751632,0.0872164326619924,0.5308873768628445,0,0,0.08834834678614187,0.7423183416423184,0.1693333115715399,0.08834834678614187,1,sports
1158,0.4363520435008713,0.3780417195952331,0.18560623690389566,0,0,0.13168481186320496,0.680935376905448,0.18737981123134698,0.13168481186320496,1,sports
1159,0.39418809154122264,0.20769107333832365,0.39812083512045365,1,1,0.10346347698065073,0.7204898211071182,0.17604670191223099,0.7204898211071182,1,sports
1160,0.36583678853388507,0.4319292566966982,0.20223395476941688,2,0,0.13088881250436227,0.6867613856732715,0.18234980182236618,0.18234980182236618,1,sports
1161,0.47540742012619613,0.43760249869566475,0.08699008117813908,2,1,0.1462356640162139,0.6602868795449782,0.19347745643880784,0.19347745643880784,1,sports
1162,0.17887856053439113,0.18945238671672393,0.6316690527488849,0,1,0.0810029937217172,0.7654224101382164,0.15357459614006633,0.0810029937217172,1,sports
1163,0.10619588455110725,0.3159379901270351,0.5778661253218577,1,0,0.08768841472041825,0.7601952051253573,0.15211638015422432,0.7601952051253573,1,sports
1164,0.04256922536300061,0.5359497721194683,0.4214810025175311,0,0,0.10722111599004905,0.7375827662094461,0.1551961178005049,0.10722111599004905,1,sports
1165,0.34515720359177104,0.16329523850889888,0.49154755789932997,2,0,0.09330485077459427,0.7376664913661547,0.16902865785925103,0.16902865785925103,1,sports
1166,0.03251419514180576,0.29487556597953746,0.6726102388786569,0,0,0.07902043969459417,0.7767239466362238,0.14425561366918205,0.07902043969459417,1,sports
1167,0.05793933405732059,0.44888034736903654,0.4931803185736429,0,1,0.09807360967298506,0.7487925963962967,0.15313379393071813,0.09807360967298506,1,sports_to_tech_fade
1168,0.17148728136728372,0.24801072062569246,0.5805019980070238,2,1,0.09069932475105227,0.7379942925768557,0.17130638267209217,0.17130638267209217,1,sports_to_tech_fade
1169,0.3017570506812877,0.4004884822281584,0.29775446709055375,0,0,0.1252873215074322,0.6662826251029257,0.20843005338964207,0.1252873215074322,1,sports_to_tech_fade
1170,0.6577292072376402,0.28858848456782765,0.053682308194532104,0,0,0.15181896462951805,0.5832642719421433,0.2649167634283387,0.15181896462951805,1,sports_to_tech_fade
1171,0.5069724115692839,0.030779158953240404,0.46224842947747574,2,1,0.10919210155767585,0.631077997804576,0.2597299006377482,0.2597299006377482,1,sports_to_tech_fade
1172,0.4557321782318209,0.46615115425213943,0.07811666751603971,1,0,0.15601905532946977,0.5569842233492676,0.2869967213212627,0.5569842233492676,1,sports_to_tech_fade
1173,0.4137313683149948,0.472954029485691,0.11331460219931426,0,1,0.15359195528304936,0.5428391530650121,0.3035688916519385,0.15359195528304936,1,sports_to_tech_fade
1174,0.24657188089334572,0.5582500532157413,0.195178065890913,0,0,0.14971174208797658,0.5446085020396012,0.30567975587242224,0.14971174208797658,1,sports_to_tech_fade
1175,0.4583587848760198,0.018147032099351545,0.5234941830246287,1,0,0.11723167183474914,0.5328447577164466,0.3499235704488043,0.5328447577164466,1,sports_to_tech_fade
1176,0.3628442077682885,0.302647731042268,0.3345080611894435,1,1,0.13635263554356558,0.49847306074362013,0.3651743037128142,0.49847306074362013,1,sports_to_tech_fade
1177,0.6084414630729746,0.19492155613802714,0.19663698078899822,1,0,0.1408844467544164,0.4345630839533089,0.42455246929227464,0.4345630839533089,1,sports_to_tech_fade
1178,0.645085406008461,0.2699259902744014,0.08498860371713779,1,0,0.14659277634320203,0.3981847513920934,0.45522247226470464,0.3981847513920934,2,sports_to_tech_fade
1179,0.33319875496963103,0.47672680162985903,0.19007444340050983,0,0,0.14774317883347168,0.41683038673565287,0.43542643443087553,0.14774317883347168,2,sports_to_tech_fade
1180,0.4141318728035774,0.40238533677971,0.1834827904167127,0,0,0.14431843591362253,0.3827112187589412,0.47297034532743615,0.14431843591362253,2,sports_to_tech_fade
1181,0.29071654394219104,0.37127441994208693,0.33800903611572203,2,1,0.13920256667174344,0.379016923819233,0.4817805095090235,0.4817805095090235,2,sports_to_tech_fade
1182,0.22111691143653808,0.5406130772804458,0.23827001128301606,0,1,0.14433490212628738,0.36203689594072774,0.4936282019329849,0.14433490212628738,2,sports_to_tech_fade
1183,0.5423292444132786,0.35396227696288635,0.10370847862383509,1,0,0.1357843518056389,0.2965917174372108,0.5676239307571503,0.2965917174372108,2,sports_to_tech_fade
1184,0.3539613256757663,0.18943848610145267,0.4566001882227809,1,1,0.1299830141012902,0.2983874271422104,0.5716295587564993,0.2983874271422104,2,sports_to_tech_fade
1185,0.5093773183297823,0.03431458472367076,0.45630809694654695,2,0,0.1229889779774228,0.25510409704312353,0.6219069249794537,0.6219069249794537,2,sports_to_tech_fade
1186,0.399334559252483,0.02551989883572984,0.5751455419117871,0,0,0.12342785514080504,0.24478851546504515,0.6317836293941498,0.12342785514080504,2,sports_to_tech_fade
1187,0.39752228078812435,0.11415951487925881,0.4883182043326169,2,1,0.12262666407526103,0.22558056185182065,0.6517927740729182,0.6517927740729182,2,sports_to_tech_fade
1188,0.5388474818330526,0.041703355904696794,0.4194491622622506,2,0,0.1150594388612756,0.1912463659872699,0.6936941951514545,0.6936941951514545,2,sports_to_tech_fade
1189,0.6939946642116472,0.1580424779874116,0.1479628578009411,2,1,0.10586369298608951,0.16543154184617462,0.7287047651677359,0.7287047651677359,2,sports_to_tech_fade
1190,0.21702159724170073,0.14608606726896176,0.6368923354893375,2,0,0.12316183289273212,0.18456387907454114,0.6922742880327267,0.6922742880327267,2,sports_to_tech_fade
1191,0.2114853457983269,0.39074662309052655,0.39776803111114656,0,1,0.1185541438812759,0.1779917139781052,0.7034541421406189,0.1185541438812759,2,sports_to_tech_fade
1192,0.3103701000370882,0.3130976301138387,0.3765322698490732,2,0,0.11081606809887416,0.15250916926008526,0.7366747626410406,0.7366747626410406,2,sports_to_tech_fade
1193,0.2869327388629162,0.16230616427563999,0.5507610968614438,0,0,0.1112552747955348,0.1331886280475275,0.7555560971569376,0.1112552747955348,2,sports_to_tech_fade
1194,0.37901263613619984,0.5235737135603984,0.09741365030340186,1,0,0.09517993222003528,0.13152716213552706,0.7732929056444376,0.13152716213552706,2,sports_to_tech_fade
1195,0.16118641674662498,0.4413637497175343,0.3974498335358408,2,1,0.10631325086135451,0.12656326175490568,0.7671234873837398,0.7671234873837398,2,sports_to_tech_fade
1196,0.27234240596176734,0.4212259662502905,0.30643162778794214,1,0,0.09559983455775563,0.10903077246747599,0.7953693929747684,0.10903077246747599,2,sports_to_tech_fade
1197,0.18173033816985254,0.1058581490755792,0.7124115127545682,1,0,0.1267750603499939,0.11793882746704823,0.7552861121829578,0.11793882746704823,2,tech
1198,0.37647126060113545,0.4389176222138538,0.1846111171850108,0,0,0.06938353436033602,0.06681548856346471,0.8638009770761993,0.06938353436033602,2,tech
1199,0.28985965466249547,0.2055074924530261,0.5046328528844785,1,0,0.10074382217234304,0.0931534617522108,0.8061027160754463,0.0931534617522108,2,tech
1200,0.4409964504379095,0.44678132390373987,0.11222222565835074,0,0,0.06329637912215959,0.059811570396334404,0.876892050481506,0.06329637912215959,2,tech
1201,0.053935988772059795,0.21482917044465258,0.7312348407832876,0,0,0.1298866713238134,0.13015982996107955,0.7399534987151071,0.1298866713238134,2,tech
1202,0.23995685668671363,0.21675109502394735,0.5432920482893391,2,1,0.10545253431988072,0.09945326974431637,0.795094195935803,0.795094195935803,2,tech
1203,0.3927386524181658,0.09154760546085063,0.5157137421209835,2,1,0.10128909548997599,0.08753355586244119,0.8111773486475828,0.8111773486475828,2,tech
1204,0.3654733702527047,0.5376100637636099,0.0969165659836853,0,0,0.06260308280010972,0.0622994131267801,0.8750975040731103,0.06260308280010972,2,tech
1205,0.831910306823764,0.16166952991468292,0.0064201632615528866,0,0,0.05344616842356164,0.040808902271737016,0.9057449293047014,0.05344616842356164,2,tech
1206,0.14004418232128554,0.3500750367053864,0.509880780973328,0,0,0.10225514717918993,0.10367704909974866,0.7940678037210613,0.10225514717918993,2,tech
1207,0.3223617383222691,0.2638165394724872,0.41382172220524366,0,1,0.09080462869895152,0.0845165524868728,0.8246788188141757,0.09080462869895152,2,tech
1208,0.2906566660305848,0.5315451115981374,0.17779822237127776,0,0,0.06935661490845368,0.07061441882959373,0.8600289662619526,0.06935661490845368,2,tech
1209,0.46766941449587707,0.10927531691992022,0.4230552685842027,1,0,0.09075008918959755,0.07691757255559879,0.8323323382548037,0.07691757255559879,2,tech
1210,0.2416206188661862,0.33290537344506055,0.42547400768875315,2,0,0.09253165057424426,0.09027253285904,0.8171958165667158,0.8171958165667158,2,tech
1211,0.689605384363117,0.17166481781620227,0.1387297978206807,2,1,0.06373191843476442,0.05114792607154298,0.8851201554936925,0.8851201554936925,2,tech
1212,0.409426025065602,0.21897900214671862,0.37159497278767933,1,0,0.08597064114710222,0.07673046266814608,0.8372988961847517,0.07673046266814608,2,tech
1213,0.3124952072384943,0.5030135763005804,0.1844912164609253,1,0,0.06976996481725582,0.06993288187963916,0.8602971533031051,0.06993288187963916,2,tech
1214,0.0731064707143942,0.3738641474827373,0.5530293818028685,0,0,0.10754409575598692,0.11225738596616018,0.7801985182778529,0.10754409575598692,2,tech
1215,0.3453272776607409,0.46715842055789025,0.18751430178136896,1,0,0.06981532315702191,0.06849473192700542,0.8616899449159726,0.06849473192700542,2,tech
1216,0.45776286635872127,0.40225578735533135,0.1399813462859473,1,0,0.06531856221086699,0.060578463715730176,0.8741029740734028,0.060578463715730176,2,tech
1217,0.5669456359336477,0.36755835545062177,0.06549600861573056,1,0,0.0590976991100665,0.052333271244019715,0.8885690296459138,0.052333271244019715,2,tech
1218,0.46468716946979527,0.35678946344655627,0.17852336708364844,1,0,0.0683295006239655,0.062380867740904386,0.8692896316351302,0.062380867740904386,2,tech
1219,0.082332516609602,0.48623323223331844,0.4314342511570796,0,0,0.09410519015962916,0.10124580527596276,0.8046490045644081,0.09410519015962916,2,tech
1220,0.3263215383191281,0.018150504496791234,0.6555279571840805,2,1,0.11851786322274932,0.10243559581361922,0.7790465409636314,0.7790465409636314,2,tech
1221,0.3760238642893888,0.2919175671157831,0.3320585685948282,1,0,0.0823788411293015,0.0759611376383741,0.8416600212323244,0.0759611376383741,2,tech
1222,0.42172624883553694,0.08221708851472098,0.4960566626497421,0,0,0.09888827147433189,0.08441347275239809,0.81669825577327,0.09888827147433189,2,tech
1223,0.5043252962221909,0.3649556387598324,0.13071906501797667,0,0,0.06431139043243679,0.058091684901893946,0.8775969246656692,0.06431139043243679,2,tech
1224,0.05566180353651545,0.46437328059970473,0.4799649158637797,2,0,0.0994238951938854,0.10721505366210825,0.7933610511440063,0.7933610511440063,2,tech
1225,0.41692361611325246,0.2791368185054854,0.30393956538126216,1,0,0.07947791099122137,0.07203280052842403,0.8484892884803545,0.07203280052842403,2,tech
1226,0.4298169766362345,0.3309836447314774,0.23919937863228807,0,0,0.07362307000564004,0.06747197597560615,0.8589049540187538,0.07362307000564004,2,tech
1227,0.14095998636416762,0.42092343828627393,0.4381165753495584,1,0,0.09446719403636285,0.0977824459049099,0.8077503600587272,0.0977824459049099,2,tech
1228,0.461269217252213,0.3874104581308246,0.15132032461696254,2,1,0.06618254625178685,0.06103995179991433,0.8727775019482988,0.8727775019482988,2,tech
1229,0.16200481801848604,0.5382410067126591,0.29975417526885484,1,0,0.08071133502671764,0.08590059774724196,0.8333880672260404,0.08590059774724196,2,tech
1230,0.48436315530545304,0.41640834075200517,0.09922850394254178,2,1,0.06205769421183803,0.05729205415235946,0.8806502516358026,0.8806502516358026,2,tech
1231,0.5922130154054486,0.29211822997468373,0.11566875461986766,2,1,0.06261281120747898,0.0537716948743737,0.8836154939181473,0.8836154939181473,2,tech
1232,0.10989506025287459,0.2713433464387355,0.61876159330839,2,0,0.1151953830089737,0.1152433500636186,0.7695612669274078,0.7695612669274078,2,tech
1233,0.23385072503595025,0.7134357513658567,0.05271352359819305,2,1,0.06012927024598215,0.06582799118810954,0.8740427385659084,0.8740427385659084,2,tech
1234,0.2910223038780383,0.5973401480696261,0.11163754805233556,2,1,0.0641501624633365,0.0665908152094623,0.8692590223272012,0.8692590223272012,2,tech
1235,0.43418466080721846,0.43521136375532304,0.13060397543745852,0,1,0.06473983389191826,0.06110315177090224,0.8741570143371795,0.06473983389191826,2,tech
1236,0.009398394070522148,0.7966696868976879,0.19393191903178988,0,0,0.07229400616552,0.0873425900200563,0.8403634038144238,0.07229400616552,2,tech
1237,0.15272732999238137,0.6077500752184491,0.23952259478916937,2,1,0.07537298848463775,0.08213816445108107,0.8424888470642812,0.8424888470642812,2,tech
1238,0.2895846706033515,0.32633751727523624,0.3840778121214122,2,1,0.08800969483334696,0.0843515408405008,0.8276387643261521,0.8276387643261521,2,tech
1239,0.010538941185649681,0.4716118281836181,0.5178492306307322,2,1,0.10384937398936918,0.11390734383299166,0.7822432821776393,0.7822432821776393,2,tech
1240,0.0046879265577932025,0.44966856419357665,0.5456435092486301,1,1,0.10703818315901699,0.11686932923079561,0.7760924876101873,0.11686932923079561,2,tech
1241,0.45665283508873594,0.5212117584199462,0.022135406491318104,0,0,0.05672240319886907,0.05451255334043518,0.8887650434606958,0.05672240319886907,2,tech
1242,0.21343319662853355,0.2547545277915213,0.5318122755799451,0,0,0.10429834573659107,0.100350679894904,0.795350974368505,0.10429834573659107,2,tech
1243,0.561398256544569,0.09263847035357355,0.3459632731018574,0,0,0.08241066762741002,0.06739387221805428,0.8501954601545357,0.08241066762741002,2,tech
1244,0.5529994450817252,0.2739951912657033,0.1730053636525717,2,1,0.0673132120921707,0.05824604655604334,0.874440741351786,0.874440741351786,2,tech
1245,0.10824012171345605,0.4337545172206428,0.4580053610659012,0,1,0.09676350974787559,0.10162962421416866,0.8016068660379558,0.09676350974787559,2,tech
1246,0.1622335839289156,0.503345227000862,0.3344211890702223,2,1,0.0839597321719589,0.08843237215401528,0.8276078956740259,0.8276078956740259,2,tech
1247,0.39763060413172524,0.010458721646248679,0.5919106742220261,2,1,0.11014499629863346,0.09277833262468274,0.7970766710766838,0.7970766710766838,2,tech
1248,0.26479149075937863,0.7204445335715629,0.014763975669058469,1,0,0.057297399646879854,0.062221027050926477,0.8804815733021937,0.062221027050926477,2,tech
1249,0.5970137509240876,0.009638350586227624,0.39334789848968477,0,0,0.08678023782480271,0.06843668718789445,0.8447830749873029,0.08678023782480271,2,tech
1250,0.5078307561654917,0.414219236340437,0.07795000749407119,0,0,0.06035274784704826,0.055253371417768135,0.8843938807351835,0.06035274784704826,2,tech
1251,0.37826765876469026,0.11643794013676576,0.5052944010985438,2,0,0.10022112511728701,0.08766816827323982,0.8121107066094733,0.8121107066094733,2,tech
1252,0.2355010012031851,0.6718718328347472,0.09262716596206771,2,1,0.06303853082611807,0.06813156131930966,0.8688299078545723,0.8688299078545723,2,tech
1253,0.07649925149742148,0.657795148875481,0.26570559962709756,2,1,0.07811676655828868,0.08859518709475284,0.8332880463469584,0.8332880463469584,2,tech
1254,0.35292800048805195,0.5299397075626259,0.11713229194932223,1,0,0.06420189618186715,0.06400931714100824,0.8717887866771246,0.06400931714100824,2,tech
1255,0.2597704540043872,0.33377121896182094,0.4064583270337919,0,0,0.09045972694733612,0.0877479288243172,0.8217923442283466,0.09045972694733612,2,tech
1256,0.8184147425329575,0.09486331179162982,0.08672194567541255,2,1,0.05903683222564282,0.04439127106195902,0.8965718967123981,0.8965718967123981,2,tech
1257,0.13881805169375946,0.021689885567017127,0.8394920627392234,2,0,0.14466947560501223,0.13314008173214206,0.7221904426628457,0.7221904426628457,2,tech
1258,0.6526613797184159,0.09052478094993312,0.256813839331651,0,0,0.073626857498479,0.058391873033577735,0.8679812694679433,0.073626857498479,2,tech
1259,0.4997692118636299,0.23990574070020387,0.2603250474361663,0,0,0.07499460214893021,0.06537656407767801,0.8596288337733918,0.07499460214893021,2,tech
1260,0.3317492476034842,0.12481884677245936,0.5434319056240564,2,0,0.10487247316627699,0.09338422064496782,0.8017433061887553,0.8017433061887553,2,tech
1261,0.6823639812373177,0.09264913583886741,0.22498688292381488,2,1,0.07069933607004676,0.05555943385471536,0.8737412300752379,0.8737412300752379,2,tech
1262,0.505425009782001,0.2849168922202656,0.2096580979977333,2,1,0.07062042298529429,0.06227354687007369,0.867106030144632,0.867106030144632,2,tech
1263,0.22960029877976437,0.5423854391033059,0.22801426211692954,0,0,0.07392282105451166,0.0770386003177637,0.8490385786277246,0.07392282105451166,2,tech
1264,0.32839934066776416,0.2712516263797175,0.4003490329525184,0,1,0.08939076228484145,0.08321843641470122,0.8273908013004574,0.08939076228484145,2,tech
1265,0.4451191284973066,0.2962606127211963,0.25862025878149714,0,0,0.0752122854824065,0.06788031845542415,0.8569073960621694,0.0752122854824065,2,tech
1266,0.1599524501768993,0.6357250407443238,0.20432250907877694,1,0,0.0723243217056205,0.07928281198791005,0.8483928663064695,0.07928281198791005,2,tech
1267,0.3320118583165538,0.15619765531827956,0.5117904863651667,2,1,0.10126526611114009,0.09100626036389964,0.8077284735249602,0.8077284735249602,2,tech
1268,0.4069953775258796,0.2630316811698329,0.3299729413042874,1,0,0.08197311126790872,0.07418279529927196,0.8438440934328194,0.07418279529927196,2,tech
1269,0.28968092734607404,0.1921072260650507,0.5182118465888752,2,1,0.10226969053750559,0.09419532911605669,0.8035349803464377,0.8035349803464377,2,tech
1270,0.21997081968734422,0.757443690777213,0.022585489535442833,2,1,0.05808197998781203,0.06471597285778542,0.8772020471544025,0.8772020471544025,2,tech
1271,0.1464000371437623,0.36986049792682424,0.4837394649294134,0,0,0.09932516072373755,0.10108646275759414,0.7995883765186684,0.09932516072373755,2,tech
1272,0.047396413196173846,0.7729180673996826,0.1796855194041434,1,0,0.0709115384158106,0.08401415135131365,0.8450743102328757,0.08401415135131365,2,tech
1273,0.570562510254879,0.2980870099813944,0.13135047976372652,0,0,0.06393969727950519,0.05540187950153133,0.8806584232189635,0.06393969727950519,2,tech
1274,0.2369244175448476,0.6543301205500697,0.1087454619050827,0,0,0.06424399134434601,0.0690422323212494,0.8667137763344046,0.06424399134434601,2,tech
1275,0.673508408594121,0.2947294282353508,0.031762163170528344,1,0,0.05609802413107181,0.04694077172123914,0.8969612041476891,0.04694077172123914,2,tech
1276,0.2988389197845084,0.28033294795577646,0.42082813225971527,1,0,0.09168144708609172,0.08641778202939458,0.8219007708845137,0.08641778202939458,2,tech
1277,0.3067652386084341,0.6701295236756598,0.023105237715906092,2,1,0.05763999939350933,0.06082087086877645,0.8815391297377142,0.8815391297377142,2,tech
1278,0.3940900299261861,0.27456054769415916,0.33134942237965476,2,1,0.08219044329967254,0.07495166880245745,0.8428578878978701,0.8428578878978701,2,tech
1279,0.2009058342270099,0.2653372487249769,0.5337569170480132,1,0,0.10459711086343758,0.10137130728960837,0.794031581846954,0.10137130728960837,2,tech
1280,0.19936434459980587,0.3946597902775296,0.40597586512266454,1,1,0.09078975765933939,0.09147188780022782,0.8177383545404329,0.09147188780022782,2,tech
1281,0.334488605115718,0.42077280007791756,0.24473859480636448,1,0,0.07471821813821584,0.0725631250257094,0.8527186568360747,0.0725631250257094,2,tech
1282,0.4793824855741448,0.42860948475339733,0.09200802967245797,1,0,0.06155375593987249,0.05712614515435818,0.8813200989057692,0.05712614515435818,2,tech
1283,0.25674510216349633,0.6320118022093507,0.11124309562715294,2,1,0.06431961445141082,0.06822144254294155,0.8674589430056475,0.8674589430056475,2,tech
1284,0.22250408464843802,0.6626466193627859,0.11484929598877609,0,0,0.06479168365916818,0.07013473913991256,0.8650735772009192,0.06479168365916818,2,tech
1285,0.462057901707264,0.30892244439974376,0.2290196538929921,1,0,0.07253856523380879,0.06534777887721008,0.8621136558889813,0.06534777887721008,2,tech
1286,0.6345989745926199,0.044038009470461534,0.32136301593691863,0,1,0.07955965468451084,0.062605420180047,0.8578349251354421,0.07955965468451084,2,tech
1287,0.22287308505606945,0.5666095126950599,0.21051740224887067,2,1,0.07247514846531382,0.07624244673176896,0.8512824048029172,0.8512824048029172,2,tech
